SCH_DEP_TIME,CARRIER,DEP_TIME,DEST,DISTANCE,FL_DATE,ORIGIN,WEATHER,DAY_WEEK,DAY_OF_MONTH,STATUS,LATE_MINS
840,DH,840,EWR,213,1/26/2004,IAD,0,1,26,ontime,0
1245,DH,1501,EWR,213,1/26/2004,IAD,0,1,26,delayed,256
2120,DH,2150,EWR,213,1/26/2004,IAD,0,1,26,delayed,30
630,DH,632,EWR,213,1/26/2004,IAD,0,1,26,ontime,2
1430,DH,1457,EWR,213,1/26/2004,IAD,1,1,26,delayed,27
1500,RU,1500,EWR,213,1/26/2004,IAD,0,1,26,delayed,0
2100,RU,2055,EWR,199,1/26/2004,DCA,0,1,26,ontime,0
900,RU,856,EWR,199,1/26/2004,DCA,0,1,26,ontime,0
1900,RU,1939,EWR,213,1/26/2004,IAD,0,1,26,delayed,39
1300,RU,1258,EWR,213,1/26/2004,IAD,0,1,26,ontime,0
1700,RU,1754,EWR,213,1/26/2004,IAD,0,1,26,delayed,54
1359,RU,1358,EWR,199,1/26/2004,DCA,0,1,26,ontime,0
1525,RU,1755,EWR,199,1/26/2004,DCA,1,1,26,delayed,230
1455,OH,1515,JFK,184,1/27/2004,BWI,0,2,27,ontime,60
1640,DH,1941,JFK,213,1/27/2004,DCA,0,2,27,delayed,301
1245,DH,1409,LGA,229,1/27/2004,IAD,1,2,27,delayed,164
1455,DH,1520,LGA,229,1/27/2004,IAD,1,2,27,delayed,65
1715,DH,1735,LGA,229,1/27/2004,IAD,1,2,27,delayed,20
640,DH,845,LGA,229,1/27/2004,IAD,1,2,27,delayed,205
1040,DH,1031,LGA,229,1/27/2004,IAD,0,2,27,ontime,0
840,DH,837,JFK,228,1/27/2004,IAD,0,2,27,delayed,0
1240,DH,1342,JFK,228,1/27/2004,IAD,0,2,27,delayed,102
1455,DH,1512,JFK,228,1/27/2004,IAD,1,2,27,delayed,57
1715,DH,1915,JFK,228,1/27/2004,IAD,1,2,27,delayed,200
2120,DH,2155,JFK,228,1/27/2004,IAD,1,2,27,delayed,35
1455,DL,1505,JFK,213,1/27/2004,DCA,0,2,27,delayed,50
730,DL,731,LGA,214,1/27/2004,DCA,0,2,27,ontime,1
830,DL,842,LGA,214,1/27/2004,DCA,0,2,27,delayed,12
1030,DL,1032,LGA,214,1/27/2004,DCA,0,2,27,ontime,2
1230,DL,1231,LGA,214,1/27/2004,DCA,0,2,27,ontime,1
1430,DL,1430,LGA,214,1/27/2004,DCA,0,2,27,ontime,0
1630,DL,1750,LGA,214,1/27/2004,DCA,0,2,27,delayed,120
1830,DL,1927,LGA,214,1/27/2004,DCA,0,2,27,delayed,97
2030,DL,2030,LGA,214,1/27/2004,DCA,0,2,27,delayed,0
1530,MQ,1551,JFK,213,1/27/2004,DCA,0,2,27,delayed,21
1830,MQ,1915,JFK,213,1/27/2004,DCA,1,2,27,delayed,85
700,MQ,700,LGA,214,1/27/2004,DCA,0,2,27,delayed,0
800,MQ,810,LGA,214,1/27/2004,DCA,0,2,27,ontime,10
1400,MQ,1612,LGA,214,1/27/2004,DCA,1,2,27,delayed,212
1500,MQ,1459,LGA,214,1/27/2004,DCA,0,2,27,ontime,0
1600,MQ,1855,LGA,214,1/27/2004,DCA,1,2,27,delayed,255
850,UA,1026,LGA,229,1/27/2004,IAD,1,2,27,delayed,176
630,US,625,LGA,214,1/27/2004,DCA,0,2,27,ontime,0
700,US,657,LGA,214,1/27/2004,DCA,0,2,27,ontime,0
800,US,757,LGA,214,1/27/2004,DCA,0,2,27,ontime,0
900,US,858,LGA,214,1/27/2004,DCA,0,2,27,ontime,0
1000,US,956,LGA,214,1/27/2004,DCA,0,2,27,ontime,0
1100,US,1057,LGA,214,1/27/2004,DCA,0,2,27,ontime,0
1200,US,1156,LGA,214,1/27/2004,DCA,0,2,27,ontime,0
1300,US,1300,LGA,214,1/27/2004,DCA,0,2,27,ontime,0
1400,US,1357,LGA,214,1/27/2004,DCA,0,2,27,ontime,0
1500,US,1457,LGA,214,1/27/2004,DCA,0,2,27,ontime,0
1600,US,1559,LGA,214,1/27/2004,DCA,0,2,27,ontime,0
1700,US,1657,LGA,214,1/27/2004,DCA,0,2,27,ontime,0
700,RU,657,EWR,169,1/27/2004,BWI,0,2,27,delayed,0
1730,CO,1813,EWR,199,1/27/2004,DCA,1,2,27,delayed,83
1300,CO,1257,EWR,199,1/27/2004,DCA,0,2,27,delayed,0
840,DH,840,EWR,213,1/27/2004,IAD,0,2,27,delayed,0
1710,DH,1824,EWR,213,1/27/2004,IAD,1,2,27,delayed,114
1245,DH,1348,EWR,213,1/27/2004,IAD,0,2,27,delayed,103
2120,DH,2150,EWR,213,1/27/2004,IAD,0,2,27,delayed,30
1430,DH,1444,EWR,213,1/27/2004,IAD,1,2,27,delayed,14
1500,RU,1456,EWR,213,1/27/2004,IAD,0,2,27,delayed,0
700,RU,711,EWR,213,1/27/2004,IAD,1,2,27,delayed,11
645,RU,641,EWR,199,1/27/2004,DCA,0,2,27,ontime,0
1455,OH,1500,JFK,184,1/28/2004,BWI,0,3,28,ontime,45
1640,DH,1631,JFK,213,1/28/2004,DCA,0,3,28,ontime,0
1245,DH,1238,LGA,229,1/28/2004,IAD,0,3,28,ontime,0
1455,DH,1552,LGA,229,1/28/2004,IAD,0,3,28,delayed,97
1715,DH,1744,LGA,229,1/28/2004,IAD,0,3,28,ontime,29
2120,DH,2151,LGA,229,1/28/2004,IAD,0,3,28,delayed,31
640,DH,640,LGA,229,1/28/2004,IAD,0,3,28,ontime,0
1040,DH,1038,LGA,229,1/28/2004,IAD,0,3,28,ontime,0
840,DH,912,JFK,228,1/28/2004,IAD,0,3,28,delayed,72
1240,DH,1331,JFK,228,1/28/2004,IAD,0,3,28,delayed,91
1455,DH,1451,JFK,228,1/28/2004,IAD,0,3,28,ontime,0
1645,DH,1642,JFK,228,1/28/2004,IAD,0,3,28,ontime,0
1715,DH,1832,JFK,228,1/28/2004,IAD,0,3,28,delayed,117
2120,DH,2118,JFK,228,1/28/2004,IAD,0,3,28,ontime,0
1610,DH,1610,JFK,228,1/28/2004,IAD,0,3,28,ontime,0
1455,DL,1451,JFK,213,1/28/2004,DCA,0,3,28,ontime,0
730,DL,729,LGA,214,1/28/2004,DCA,0,3,28,ontime,0
930,DL,931,LGA,214,1/28/2004,DCA,0,3,28,ontime,1
1130,DL,1130,LGA,214,1/28/2004,DCA,0,3,28,ontime,0
1330,DL,1329,LGA,214,1/28/2004,DCA,0,3,28,ontime,0
1530,DL,1529,LGA,214,1/28/2004,DCA,0,3,28,ontime,0
1730,DL,1729,LGA,214,1/28/2004,DCA,0,3,28,ontime,0
1830,DL,1830,LGA,214,1/28/2004,DCA,0,3,28,ontime,0
2030,DL,2030,LGA,214,1/28/2004,DCA,0,3,28,delayed,0
1530,MQ,1529,JFK,213,1/28/2004,DCA,0,3,28,ontime,0
1830,MQ,1833,JFK,213,1/28/2004,DCA,0,3,28,ontime,3
800,MQ,756,LGA,214,1/28/2004,DCA,0,3,28,delayed,0
1400,MQ,1424,LGA,214,1/28/2004,DCA,0,3,28,delayed,24
1500,MQ,1513,LGA,214,1/28/2004,DCA,0,3,28,ontime,13
1600,MQ,1551,LGA,214,1/28/2004,DCA,0,3,28,ontime,0
1700,MQ,1719,LGA,214,1/28/2004,DCA,0,3,28,delayed,19
1900,MQ,1941,LGA,214,1/28/2004,DCA,0,3,28,delayed,41
850,UA,849,LGA,229,1/28/2004,IAD,0,3,28,ontime,0
630,US,628,LGA,214,1/28/2004,DCA,0,3,28,ontime,0
700,US,657,LGA,214,1/28/2004,DCA,0,3,28,ontime,0
800,US,830,LGA,214,1/28/2004,DCA,0,3,28,delayed,30
900,US,921,LGA,214,1/28/2004,DCA,0,3,28,delayed,21
1000,US,1005,LGA,214,1/28/2004,DCA,0,3,28,ontime,5
1100,US,1056,LGA,214,1/28/2004,DCA,0,3,28,ontime,0
1300,US,1257,LGA,214,1/28/2004,DCA,0,3,28,ontime,0
1500,US,1458,LGA,214,1/28/2004,DCA,0,3,28,delayed,0
1600,US,1555,LGA,214,1/28/2004,DCA,0,3,28,delayed,0
1700,US,1656,LGA,214,1/28/2004,DCA,0,3,28,ontime,0
1800,US,1758,LGA,214,1/28/2004,DCA,0,3,28,ontime,0
1900,US,1855,LGA,214,1/28/2004,DCA,0,3,28,ontime,0
2000,US,1956,LGA,214,1/28/2004,DCA,0,3,28,delayed,0
2100,US,2054,LGA,214,1/28/2004,DCA,0,3,28,ontime,0
1455,RU,1454,EWR,169,1/28/2004,BWI,0,3,28,ontime,0
1030,RU,1022,EWR,169,1/28/2004,BWI,0,3,28,ontime,0
1720,RU,1848,EWR,169,1/28/2004,BWI,0,3,28,delayed,128
1730,CO,1723,EWR,199,1/28/2004,DCA,0,3,28,ontime,0
1900,CO,1937,EWR,199,1/28/2004,DCA,0,3,28,delayed,37
1300,CO,1256,EWR,199,1/28/2004,DCA,0,3,28,ontime,0
840,DH,836,EWR,213,1/28/2004,IAD,0,3,28,ontime,0
1710,DH,1715,EWR,213,1/28/2004,IAD,0,3,28,delayed,5
1245,DH,1354,EWR,213,1/28/2004,IAD,0,3,28,delayed,109
2120,DH,2116,EWR,213,1/28/2004,IAD,0,3,28,ontime,0
630,DH,627,EWR,213,1/28/2004,IAD,0,3,28,ontime,0
1430,DH,1425,EWR,213,1/28/2004,IAD,0,3,28,ontime,0
1359,RU,1355,EWR,199,1/28/2004,DCA,0,3,28,ontime,0
1700,RU,1650,EWR,213,1/28/2004,IAD,0,3,28,ontime,0
2100,RU,2120,EWR,199,1/28/2004,DCA,0,3,28,delayed,20
1900,RU,1855,EWR,213,1/28/2004,IAD,0,3,28,ontime,0
1630,RU,1628,EWR,199,1/28/2004,DCA,0,3,28,ontime,0
900,RU,911,EWR,199,1/28/2004,DCA,0,3,28,delayed,11
700,RU,700,EWR,213,1/28/2004,IAD,0,3,28,ontime,0
1525,RU,1523,EWR,199,1/28/2004,DCA,0,3,28,ontime,0
1500,RU,1453,EWR,213,1/28/2004,IAD,0,3,28,ontime,0
1455,OH,1455,JFK,184,1/29/2004,BWI,0,4,29,ontime,0
1640,DH,1636,JFK,213,1/29/2004,DCA,0,4,29,ontime,0
1245,DH,1321,LGA,229,1/29/2004,IAD,0,4,29,delayed,76
1455,DH,1609,LGA,229,1/29/2004,IAD,0,4,29,delayed,154
1715,DH,1939,LGA,229,1/29/2004,IAD,0,4,29,delayed,224
2120,DH,2120,LGA,229,1/29/2004,IAD,0,4,29,ontime,0
640,DH,721,LGA,229,1/29/2004,IAD,0,4,29,delayed,81
840,DH,837,JFK,228,1/29/2004,IAD,0,4,29,ontime,0
1240,DH,1232,JFK,228,1/29/2004,IAD,0,4,29,ontime,0
1455,DH,1450,JFK,228,1/29/2004,IAD,0,4,29,ontime,0
1645,DH,1644,JFK,228,1/29/2004,IAD,0,4,29,ontime,0
1715,DH,1737,JFK,228,1/29/2004,IAD,0,4,29,ontime,22
2120,DH,2115,JFK,228,1/29/2004,IAD,0,4,29,ontime,0
1610,DH,1613,JFK,228,1/29/2004,IAD,0,4,29,ontime,3
1455,DL,1500,JFK,213,1/29/2004,DCA,0,4,29,delayed,45
630,DL,630,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
730,DL,728,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
830,DL,834,LGA,214,1/29/2004,DCA,0,4,29,delayed,4
1030,DL,1032,LGA,214,1/29/2004,DCA,0,4,29,ontime,2
1130,DL,1128,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1230,DL,1230,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1330,DL,1329,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1430,DL,1430,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1530,DL,1531,LGA,214,1/29/2004,DCA,0,4,29,ontime,1
1630,DL,1629,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1730,DL,1730,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1830,DL,1829,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1930,DL,1928,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
2030,DL,2031,LGA,214,1/29/2004,DCA,0,4,29,ontime,1
1530,MQ,1633,JFK,213,1/29/2004,DCA,0,4,29,delayed,103
600,MQ,559,JFK,213,1/29/2004,DCA,0,4,29,ontime,0
1830,MQ,1829,JFK,213,1/29/2004,DCA,0,4,29,ontime,0
700,MQ,650,LGA,214,1/29/2004,DCA,0,4,29,delayed,0
800,MQ,749,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
900,MQ,855,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1300,MQ,1257,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1400,MQ,1428,LGA,214,1/29/2004,DCA,0,4,29,delayed,28
1500,MQ,1527,LGA,214,1/29/2004,DCA,0,4,29,delayed,27
1700,MQ,1654,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1900,MQ,1902,LGA,214,1/29/2004,DCA,0,4,29,ontime,2
850,UA,848,LGA,229,1/29/2004,IAD,0,4,29,ontime,0
630,US,632,LGA,214,1/29/2004,DCA,0,4,29,ontime,2
700,US,657,LGA,214,1/29/2004,DCA,0,4,29,delayed,0
800,US,755,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
900,US,858,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1000,US,958,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1100,US,1058,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1200,US,1155,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1300,US,1256,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1400,US,1356,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1500,US,1457,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1600,US,1556,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1700,US,1659,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1800,US,1758,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1900,US,1857,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
2000,US,2001,LGA,214,1/29/2004,DCA,0,4,29,ontime,1
2100,US,2055,LGA,214,1/29/2004,DCA,0,4,29,ontime,0
1720,RU,1718,EWR,169,1/29/2004,BWI,0,4,29,ontime,0
700,RU,659,EWR,169,1/29/2004,BWI,0,4,29,ontime,0
1030,RU,1030,EWR,169,1/29/2004,BWI,0,4,29,ontime,0
1455,RU,1451,EWR,169,1/29/2004,BWI,0,4,29,ontime,0
1300,CO,1255,EWR,199,1/29/2004,DCA,0,4,29,ontime,0
1730,CO,1728,EWR,199,1/29/2004,DCA,0,4,29,ontime,0
735,CO,732,EWR,199,1/29/2004,DCA,0,4,29,ontime,0
1900,CO,1852,EWR,199,1/29/2004,DCA,0,4,29,ontime,0
840,DH,913,EWR,213,1/29/2004,IAD,0,4,29,delayed,73
1710,DH,1659,EWR,213,1/29/2004,IAD,0,4,29,ontime,0
1245,DH,1237,EWR,213,1/29/2004,IAD,0,4,29,ontime,0
2120,DH,2211,EWR,213,1/29/2004,IAD,0,4,29,delayed,91
630,DH,627,EWR,213,1/29/2004,IAD,0,4,29,ontime,0
1430,DH,1427,EWR,213,1/29/2004,IAD,0,4,29,ontime,0
2100,RU,2057,EWR,199,1/29/2004,DCA,0,4,29,ontime,0
1630,RU,1633,EWR,199,1/29/2004,DCA,0,4,29,ontime,3
1500,RU,1452,EWR,213,1/29/2004,IAD,0,4,29,ontime,0
645,RU,640,EWR,199,1/29/2004,DCA,0,4,29,ontime,0
700,RU,654,EWR,213,1/29/2004,IAD,0,4,29,ontime,0
1900,RU,1855,EWR,213,1/29/2004,IAD,0,4,29,ontime,0
1359,RU,1405,EWR,199,1/29/2004,DCA,0,4,29,delayed,46
1300,RU,1259,EWR,213,1/29/2004,IAD,0,4,29,ontime,0
1525,RU,1620,EWR,199,1/29/2004,DCA,0,4,29,delayed,95
900,RU,857,EWR,199,1/29/2004,DCA,0,4,29,ontime,0
1700,RU,1659,EWR,213,1/29/2004,IAD,0,4,29,ontime,0
1455,OH,1455,JFK,184,1/30/2004,BWI,0,5,30,ontime,0
1640,DH,1640,JFK,213,1/30/2004,DCA,0,5,30,ontime,0
1245,DH,1237,LGA,229,1/30/2004,IAD,0,5,30,ontime,0
1455,DH,1528,LGA,229,1/30/2004,IAD,0,5,30,delayed,73
1715,DH,1709,LGA,229,1/30/2004,IAD,0,5,30,ontime,0
2120,DH,2127,LGA,229,1/30/2004,IAD,0,5,30,ontime,7
640,DH,632,LGA,229,1/30/2004,IAD,0,5,30,ontime,0
1040,DH,1030,LGA,229,1/30/2004,IAD,0,5,30,ontime,0
840,DH,831,JFK,228,1/30/2004,IAD,0,5,30,ontime,0
1240,DH,1241,JFK,228,1/30/2004,IAD,0,5,30,ontime,1
1455,DH,1459,JFK,228,1/30/2004,IAD,0,5,30,ontime,4
1645,DH,1641,JFK,228,1/30/2004,IAD,0,5,30,ontime,0
1715,DH,1714,JFK,228,1/30/2004,IAD,0,5,30,ontime,0
2120,DH,2214,JFK,228,1/30/2004,IAD,0,5,30,delayed,94
1610,DH,1609,JFK,228,1/30/2004,IAD,0,5,30,ontime,0
1455,DL,1510,JFK,213,1/30/2004,DCA,0,5,30,delayed,55
630,DL,630,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
730,DL,730,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
830,DL,830,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
930,DL,931,LGA,214,1/30/2004,DCA,0,5,30,ontime,1
1030,DL,1031,LGA,214,1/30/2004,DCA,0,5,30,ontime,1
1130,DL,1131,LGA,214,1/30/2004,DCA,0,5,30,ontime,1
1230,DL,1231,LGA,214,1/30/2004,DCA,0,5,30,ontime,1
1330,DL,1331,LGA,214,1/30/2004,DCA,0,5,30,ontime,1
1430,DL,1432,LGA,214,1/30/2004,DCA,0,5,30,ontime,2
1530,DL,1531,LGA,214,1/30/2004,DCA,0,5,30,ontime,1
1630,DL,1632,LGA,214,1/30/2004,DCA,0,5,30,ontime,2
1730,DL,1730,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
1830,DL,1830,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
1930,DL,1927,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
2030,DL,2031,LGA,214,1/30/2004,DCA,0,5,30,ontime,1
1530,MQ,1523,JFK,213,1/30/2004,DCA,0,5,30,ontime,0
1830,MQ,1843,JFK,213,1/30/2004,DCA,0,5,30,ontime,13
700,MQ,703,LGA,214,1/30/2004,DCA,0,5,30,ontime,3
800,MQ,827,LGA,214,1/30/2004,DCA,1,5,30,delayed,27
900,MQ,850,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
1100,MQ,1056,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
1300,MQ,1251,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
1400,MQ,1358,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
1500,MQ,1458,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
1600,MQ,1703,LGA,214,1/30/2004,DCA,0,5,30,delayed,103
1700,MQ,1656,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
850,UA,849,LGA,229,1/30/2004,IAD,0,5,30,ontime,0
630,US,638,LGA,214,1/30/2004,DCA,0,5,30,ontime,8
700,US,656,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
800,US,754,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
900,US,858,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
1000,US,957,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
1100,US,1057,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
1200,US,1155,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
1300,US,1256,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
1400,US,1356,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
1500,US,1459,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
1600,US,1556,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
1700,US,1656,LGA,214,1/30/2004,DCA,0,5,30,delayed,0
1800,US,1758,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
1900,US,1856,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
2000,US,2004,LGA,214,1/30/2004,DCA,0,5,30,ontime,4
2100,US,2057,LGA,214,1/30/2004,DCA,0,5,30,ontime,0
1720,RU,1748,EWR,169,1/30/2004,BWI,0,5,30,delayed,28
700,RU,700,EWR,169,1/30/2004,BWI,0,5,30,ontime,0
1455,RU,1513,EWR,169,1/30/2004,BWI,0,5,30,delayed,58
1030,RU,1037,EWR,169,1/30/2004,BWI,0,5,30,ontime,7
1730,CO,1728,EWR,199,1/30/2004,DCA,0,5,30,ontime,0
1300,CO,1257,EWR,199,1/30/2004,DCA,0,5,30,ontime,0
1900,CO,1851,EWR,199,1/30/2004,DCA,0,5,30,ontime,0
735,CO,727,EWR,199,1/30/2004,DCA,0,5,30,ontime,0
840,DH,832,EWR,213,1/30/2004,IAD,0,5,30,ontime,0
1710,DH,1715,EWR,213,1/30/2004,IAD,0,5,30,ontime,5
1245,DH,1242,EWR,213,1/30/2004,IAD,0,5,30,delayed,0
2120,DH,2116,EWR,213,1/30/2004,IAD,0,5,30,ontime,0
630,DH,623,EWR,213,1/30/2004,IAD,0,5,30,ontime,0
1430,DH,1426,EWR,213,1/30/2004,IAD,0,5,30,ontime,0
1300,RU,1255,EWR,213,1/30/2004,IAD,0,5,30,ontime,0
2100,RU,2056,EWR,199,1/30/2004,DCA,0,5,30,ontime,0
1700,RU,1657,EWR,213,1/30/2004,IAD,0,5,30,delayed,0
1900,RU,1856,EWR,213,1/30/2004,IAD,0,5,30,delayed,0
645,RU,643,EWR,199,1/30/2004,DCA,0,5,30,ontime,0
1359,RU,1359,EWR,199,1/30/2004,DCA,0,5,30,delayed,0
1525,RU,1601,EWR,199,1/30/2004,DCA,0,5,30,delayed,76
1630,RU,1630,EWR,199,1/30/2004,DCA,0,5,30,ontime,0
900,RU,858,EWR,199,1/30/2004,DCA,0,5,30,ontime,0
1500,RU,1456,EWR,213,1/30/2004,IAD,0,5,30,delayed,0
700,RU,659,EWR,213,1/30/2004,IAD,0,5,30,delayed,0
1455,OH,1505,JFK,184,1/31/2004,BWI,0,6,31,ontime,50
1640,DH,1633,JFK,213,1/31/2004,DCA,0,6,31,ontime,0
1245,DH,1243,LGA,229,1/31/2004,IAD,0,6,31,ontime,0
1715,DH,1711,LGA,229,1/31/2004,IAD,0,6,31,ontime,0
2120,DH,2117,LGA,229,1/31/2004,IAD,0,6,31,ontime,0
840,DH,931,JFK,228,1/31/2004,IAD,0,6,31,delayed,91
1240,DH,1238,JFK,228,1/31/2004,IAD,0,6,31,ontime,0
1645,DH,1639,JFK,228,1/31/2004,IAD,0,6,31,ontime,0
1715,DH,1706,JFK,228,1/31/2004,IAD,0,6,31,ontime,0
2120,DH,2115,JFK,228,1/31/2004,IAD,0,6,31,ontime,0
1800,DH,1750,JFK,228,1/31/2004,IAD,0,6,31,ontime,0
1455,DL,1500,JFK,213,1/31/2004,DCA,0,6,31,ontime,45
730,DL,727,LGA,214,1/31/2004,DCA,0,6,31,ontime,0
830,DL,840,LGA,214,1/31/2004,DCA,0,6,31,delayed,10
1030,DL,1030,LGA,214,1/31/2004,DCA,0,6,31,ontime,0
1230,DL,1231,LGA,214,1/31/2004,DCA,0,6,31,ontime,1
1430,DL,1429,LGA,214,1/31/2004,DCA,0,6,31,ontime,0
1630,DL,1629,LGA,214,1/31/2004,DCA,0,6,31,ontime,0
1830,DL,1829,LGA,214,1/31/2004,DCA,0,6,31,ontime,0
2030,DL,2026,LGA,214,1/31/2004,DCA,0,6,31,ontime,0
1520,MQ,1514,JFK,213,1/31/2004,DCA,0,6,31,ontime,0
600,MQ,613,JFK,213,1/31/2004,DCA,0,6,31,ontime,13
1830,MQ,1819,JFK,213,1/31/2004,DCA,0,6,31,ontime,0
900,MQ,904,LGA,214,1/31/2004,DCA,0,6,31,ontime,4
1300,MQ,1254,LGA,214,1/31/2004,DCA,0,6,31,ontime,0
850,UA,847,LGA,229,1/31/2004,IAD,0,6,31,ontime,0
700,US,706,LGA,214,1/31/2004,DCA,0,6,31,ontime,6
900,US,857,LGA,214,1/31/2004,DCA,0,6,31,ontime,0
1100,US,1058,LGA,214,1/31/2004,DCA,0,6,31,ontime,0
1300,US,1256,LGA,214,1/31/2004,DCA,0,6,31,ontime,0
1500,US,1457,LGA,214,1/31/2004,DCA,0,6,31,ontime,0
1700,US,1655,LGA,214,1/31/2004,DCA,0,6,31,ontime,0
1900,US,1856,LGA,214,1/31/2004,DCA,0,6,31,ontime,0
1030,RU,1025,EWR,169,1/31/2004,BWI,0,6,31,ontime,0
1455,RU,1449,EWR,169,1/31/2004,BWI,0,6,31,ontime,0
1720,RU,1715,EWR,169,1/31/2004,BWI,0,6,31,ontime,0
700,RU,704,EWR,169,1/31/2004,BWI,0,6,31,ontime,4
1300,CO,1255,EWR,199,1/31/2004,DCA,0,6,31,ontime,0
840,DH,840,EWR,213,1/31/2004,IAD,0,6,31,ontime,0
1710,DH,1659,EWR,213,1/31/2004,IAD,0,6,31,ontime,0
1245,DH,1247,EWR,213,1/31/2004,IAD,0,6,31,ontime,2
2120,DH,2111,EWR,213,1/31/2004,IAD,0,6,31,ontime,0
1500,RU,1458,EWR,213,1/31/2004,IAD,0,6,31,ontime,0
930,RU,925,EWR,199,1/31/2004,DCA,0,6,31,ontime,0
700,RU,650,EWR,213,1/31/2004,IAD,0,6,31,ontime,0
645,RU,644,EWR,199,1/31/2004,DCA,0,6,31,ontime,0
1700,RU,1653,EWR,213,1/31/2004,IAD,0,6,31,ontime,0
1600,RU,1558,EWR,199,1/31/2004,DCA,0,6,31,ontime,0
1359,RU,1403,EWR,199,1/31/2004,DCA,0,6,31,ontime,44
1730,RU,1736,EWR,199,1/31/2004,DCA,0,6,31,ontime,6
